0.85959542	0.75932576	0.89678596	1.9795775	-1.0719026	-1.5045655	1.5315157	-0.82777305	0.1941363	0.4420607
0.42236611	-0.22324506	0.23733308	2.2383656	-2.4726946	2.2217335	-1.5318008	2.4258732	-0.54033603	1.176533
0.29697314	-0.31751367	0.31153846	0.82181322	-1.8039118	2.2909898	-0.98524252	1.870428	-0.56685853	1.2030555
0.82121485	1.3910076	1.1572166	8.0986656	-3.5362927	-3.2284497	0.16544202	-0.063617401	0.33966181	0.29653519
-0.59836498	2.1308949	1.2891109	6.6874755	-3.7679916	-1.2983006	0.12555043	-0.12759534	0.13863578	0.49756122
1.1263179	-1.9666998	-0.26909173	-1.4958926	-0.85639916	1.7740963	-0.25155465	2.1381416	-0.67411975	1.3103168
-0.58241978	-0.11078847	-0.041522615	-0.75993735	-0.0084667244	0.055606674	0.31358946	0.0921127	-0.0053129464	0.64150995
0.28215255	-0.1577672	-1.0679131	0.41401737	-1.3161208	0.99651714	-0.41511921	3.0493235	0.081421185	0.55477582
0.26863025	1.0111764	-1.7424596	0.65997563	-0.82735735	1.3587216	-0.28237315	2.5894853	0.00032483552	0.63587216
0.46154655	0.20526216	0.49503722	-1.0343362	0.23664183	-0.62547095	1.7344327	-0.98997021	0.062244089	0.57395291
-1.3886492	-3.2358344	3.3867688	-1.2504237	1.2278833	-4.5135968	0.25167495	-0.25273859	0.32455033	0.31164667
-0.17498405	0.011652232	0.82101056	-0.98261222	0.30242528	-1.0555355	1.5176808	-1.0135741	0.10582811	0.53036889
-0.79270949	1.1980423	-0.31204989	-0.63686904	-0.059908633	2.0465004	0.31028259	-0.75677053	-0.80559175	1.4417888
2.6372986	-5.5412285	3.54031	-1.326304	1.2837367	-4.6735938	0.12374534	-0.067500988	0.32915524	0.30704176
0.50069356	0.013986221	0.0081261234	-1.2849822	0.0021636761	2.0282732	0.45115099	0.026469779	-0.98530738	1.6215044
0.24042378	-0.83475498	1.4782116	-0.67248727	0.19660727	-1.6209145	1.201676	-0.80510198	0.1430905	0.4931065
-0.36871712	1.3980694	0.10564842	0.72262695	-0.18265762	-1.2387656	1.5719729	-0.95639808	0.28653247	0.34966453
1.333219	0.89719222	-0.37665432	0.087657529	-0.0034517995	1.9248944	0.34506869	-1.0791017	-0.74805037	1.3842474
1.1571317	3.1263362	1.0917794	11.598837	-4.6546748	-3.7578639	0.06188639	0.33358469	0.39717324	0.23902376
-0.21543311	4.4715424	1.3128496	11.204955	-5.7035477	2.7850155	0.026489547	0.47365796	-4.0137053	4.6499023
4.1176627	-6.484906	0.43370735	-6.3876502	1.9466529	-0.24639886	-0.013256227	0.24674726	0.38308766	0.25310934
-2.3795331	-2.9783976	0.46017322	-5.6456783	1.7489806	-0.57289157	0.0011947094	0.70875073	0.33867964	0.29751736
1.2357863	1.3545082	1.6506072	2.0027788	-2.2085671	2.5256311	1.9443457	-1.2418757	-2.3511193	2.9873163
0.47512123	-0.40551218	1.011938	-1.3910793	-0.025052383	2.1041214	0.837475	-0.68769061	-1.7125916	2.3487886
0.43863608	-0.10927791	0.74263234	0.42220924	-1.0424241	-0.014989788	0.49679396	0.35617323	0.17938567	0.45681133
0.26791395	-0.35224969	0.86266174	-0.0067229927	-1.0031422	0.19597182	0.30383756	0.53760941	0.22261798	0.41357902
0.97892473	2.242931	1.3489116	7.3326055	-4.4699772	2.5656972	0.18374429	-0.22583761	-2.8343863	3.4705833
-0.72289581	3.0139428	1.5378735	6.825904	-4.6705251	2.2250474	0.13170468	-0.29700469	-1.7947949	2.4309919
0.25093182	1.4273651	-1.6731304	0.70178509	-0.7812682	1.9300037	-0.28323614	1.9664985	-0.20162462	0.83782162
0.38520152	0.39466786	-0.98803549	0.47677685	-1.2342891	2.0703598	-0.49678057	2.2557165	-0.39038758	1.0265846
-0.20887775	-0.062700869	0.64827788	-1.9815475	-0.030909669	1.9952387	1.2568028	-0.46691382	-1.4588833	2.0950803
0.45924758	0.20598595	0.71146983	-2.620962	0.42020509	2.1233829	2.083611	-1.4013715	-1.6281344	2.2643314
-0.43253613	0.030934411	0.16450205	-0.67272372	0.016332599	-0.17162278	0.61711401	-0.16394553	0.0066164655	0.62958053
1.2420898	0.40986817	-0.043340308	0.51172958	0.033461761	0.13841145	0.41672679	-0.92355392	-0.041943119	0.67814012
0.50314248	0.019656169	0.0036972809	-0.22354172	-0.00084618049	-0.0056493027	0.44673653	0.028349448	0.0015721637	0.63462484
-0.29528669	-1.0989588	1.9165588	-1.0808602	-0.54319879	2.3618507	0.28802886	0.20910689	-2.3291766	2.9653736
-0.95813759	2.8672595	0.5094671	1.3071695	-1.4603202	2.7207132	1.9282915	-1.2687503	-2.1638231	2.8000201
1.595466	-2.1443387	1.728269	-1.3148142	-0.20188762	2.3297828	0.060360775	0.30904505	-2.2787464	2.9149434
0.90406473	4.5571103	1.3207601	11.556463	-6.2574595	2.6826635	0.030446318	0.40722826	-3.0656446	3.7018416
-0.48520604	3.157663	1.1281864	11.853957	-3.9857842	-5.5360795	0.06373553	0.38919791	0.45780676	0.17839024
3.6248373	-5.2388771	0.49969369	-6.4900416	1.6604774	2.5887124	0.02230943	-0.16843644	-1.0989459	1.7351429
-1.8682576	-2.1743222	0.46584679	-5.7953901	1.4048399	2.4981891	0.060658884	0.27796195	-1.2333021	1.8694991
1.1351698	-2.2277403	-0.10429536	-1.4692835	-0.6694828	0.66011243	-0.17402272	1.9413814	-0.092738159	0.72893516
-0.58433127	0.013810082	-0.033371037	-1.6711588	-0.017301664	2.0191118	0.34651195	-0.0086842676	-0.95499131	1.5911883
