0.32384761	1.7847527	-0.75076659	-0.76006067	-0.53656948	0.50969978	0.49275716	-0.63255172	-1.9219931	-1.9158296	-1.0823246	-1.9994757	-1.9457109	-1.9687297	-1.9486567	-0.74015607	-1.9219931	-1.9158296	-1.0823246	-1.9994757	-1.9457109	-1.9687297	-1.9486567	-0.74015607
-0.40431647	0.4216324	0.4785387	1.7243498	-0.44070001	-0.25421434	-0.42193545	-0.052920189	-1.7532841	-3.7412612	0.067721072	-1.9328613	1.4805616	-1.9721685	-1.9770168	-0.96122729	-1.5362846	-1.0713013	-0.43267746	-1.8033725	-0.60275688	-1.9173849	-1.9485925	-0.97226478
0.015868803	1.3047528	-0.032620104	1.3167242	-2.0872744	0.97420337	-0.77105071	0.29552188	-85.603229	-0.59646428	-1.1061009	-35.008615	-0.35394727	-26.183207	-24.12449	143.26028	-1.0039651	-0.18317601	-5.7832935	-1.0166378	-0.5906382	-1.0264231	-1.0300639	-0.99376952
-0.97464337	2.5981767	1.3346792	0.88084771	-1.1680197	-1.5239896	-0.36560907	0.10881069	-0.12555564	-0.65978089	-0.47695619	-0.77458701	0.28729192	-1.5957075	-1.6301777	-0.42354827	-0.94114406	-0.86649814	0.54370021	-0.92416562	-0.23650985	-2.0551087	-2.1447626	-0.1385285
4.6661588	0.81962583	2.023712	0.46189153	0.6388089	0.54470532	0.71063758	0.52663533	-0.91854216	-0.60452543	-0.071114173	-0.87808409	-0.53876894	-0.85778742	-0.8514845	-0.39665542	-0.63842292	0.070739618	-0.23594105	-0.21159116	0.32088658	0.07500503	0.17443182	0.26053955
0.039289511	-0.14972529	-0.5817703	0.22300985	0.44501357	0.12504411	0.063319677	0.2892272	2.7326426	-3.5965037	-2.8366161	1.6772533	0.01475419	-1.4393226	1.0782439	-1.7517263	-0.97165519	-1.2790852	-1.1565944	-0.9147562	-0.17713495	-1.5354523	-0.88678567	-1.0337777
1.2898198	0.24076403	1.2900763	1.5301912	0.033829623	-0.096668867	0.71963021	0.008324072	-5.4066574	2.5024226	-1.4654266	-2.9404573	0.080267879	-2.4230521	-2.2913587	0.31116851	-1.2264357	-0.78495815	-1.3133303	-1.4320751	-0.39906631	-1.4866897	-1.4967314	-0.44106793
-0.25301107	-1.1044389	-0.15745787	2.3738584	-4.3748609	1.4577763	0.0031794238	0.25208214	-4.6930738	-4.7889413	0.63932472	-3.4701939	-0.82704343	-3.0640767	-2.9918197	-1.3654701	-1.180031	-1.0417975	-0.76910324	-1.120504	-0.45348713	-1.1065799	-1.1023878	-2.4507555
-1.108635	8.842946	-0.097847826	0.00046660724	-0.93222015	-0.73744298	2.3738929	1.1252153	0.42269892	0.65930408	0.39314157	-0.19461098	0.48674981	0.23458898	0.25202169	0.48883736	-0.59158007	-0.6071687	-0.63436046	-0.85429687	-0.33303794	-0.5832351	-0.58539871	-0.80551057
0.098795922	0.68916106	0.18269336	-1.407054	-5.7178755	0.46525743	-0.20088147	0.29347021	-11.219893	-0.74993341	-1.3996204	-0.68508624	-0.43239462	0.36889341	0.56819555	-1.1581013	-1.0068969	-0.0038258541	-1.9339874	-0.9989262	-0.5396355	-0.99266256	-0.99049145	-1.0003585
-0.00032295036	-0.24874835	-0.49378221	0.58526465	0.41845374	1.0702098	-1.4733881	-2.0808796	-0.92441595	0.22544411	0.15199088	-0.45979811	0.21337259	-0.63433616	-0.4932919	-0.24860401	-0.97992008	-0.18829378	-0.17976816	0.83198617	-0.18345599	-0.4773474	0.92573899	0.32988631
-0.37242408	-1.0713577	-0.90424847	-3.9808575	-0.088870088	0.37258265	-0.0047067834	0.30680638	-1.172578	-1.3326776	1.7764162	10.994043	-1.1055235	9.0545413	8.5782587	-1.1181481	-6.5255883	-3.4289067	-0.73518038	-0.93426215	-2.2554374	-0.92454779	-0.92156192	-8.8297915
0.89461679	2.1405773	0.98142657	2.127336	0.027423994	0.26897221	0.047597891	0.14259264	-5.924573	0.71218035	0.16907228	-3.1149186	0.93297183	-1.8723715	-2.4586845	1.7050929	-1.1976751	-0.41713901	-0.1530681	-1.4366497	-0.55880919	-1.7022888	-1.5146044	-0.72963788
