-1.5720325	1.1356585	-0.046244464	-0.90692977	-0.77789444	0.52775839	0.35626359	0.46972727	0.00029005745	0.51987123	0.0031362227	0.49544709	-0.11523362	0.55732293	-0.21952726
3.1769923	0.85930181	0.14761753	-3.6953539	-0.32523211	0.37590938	-0.055353997	0.49343633	-0.0028152139	0.49577989	-0.0054500615	0.49571653	-0.0072673265	0.42132496	0.83757142
3.1248461	0.43888019	0.16904807	-3.6801746	-0.096276059	0.37973681	-0.042757384	0.49181577	0.0039291274	0.49180735	0.00075358221	0.49383165	0.0011054868	0.46754527	-0.78757025
3.2076007	0.83698639	0.12706171	-3.7049407	-0.31059409	0.38182282	-0.014344775	0.49463366	0.015520843	0.49124946	0.023088954	0.49485524	0.017204263	0.40581042	0.95426974
3.3863207	1.157019	-0.095103932	-3.7942545	-0.38988424	0.47049971	0.12799459	0.46641448	-0.069715578	0.41005553	0.15157292	0.50850556	-0.15159186	0.56973238	-0.47812026
-2.0394344	-0.86363982	0.68338368	-0.23270525	1.3399053	-0.080635654	-0.67776037	0.62959116	0.10178829	-0.63375168	-0.48029078	-0.16836923	-0.52751183	-0.14647732	1.1129193
-0.78029549	-0.65314765	-1.3607939	1.7494661	-0.44835311	-0.24087055	-0.2210106	-0.20119202	0.17485906	-0.48183556	0.45947399	0.65788752	-0.15738288	-0.081110752	-0.90175725
-4.008051	-2.6415223	-1.4954507	-2.5465328	-0.84910367	0.18367195	-0.5865402	0.28129992	-1.012425	-0.022253552	-1.088714	0.00095087858	-0.536627	0.37659005	-5.974776
1.07516	-7.5408671	-1.2115546	-0.85543663	2.7722694	0.20033764	-0.55145669	0.45950639	0.075165461	-0.67192497	1.5714266	0.47673315	-0.078896769	-0.36522402	4.1708027
2.7617465	1.1022241	-0.31282993	-3.4443586	-0.33289239	0.44015854	-0.9881123	0.48721596	0.0093069214	0.56637636	0.031804998	0.50298281	-0.075384577	0.47397519	-1.2491895
3.221137	1.3398697	-0.17706875	-3.6734889	-0.52208212	0.54138189	-1.1441273	0.47553591	-0.03358059	0.54519656	-0.0059875702	0.50651272	-0.092703673	0.19697982	0.65861912
4.5621133	1.6270123	-0.14086625	-4.5006101	-0.49525336	0.40524415	-0.40906931	0.38931089	-0.32540934	0.5140473	0.16049698	0.41997354	-0.2485337	1.0672069	0.19242917
3.2208323	0.30642	-0.0070615905	-3.7533352	0.050010433	0.40700648	-0.26645491	0.38200546	-0.44698276	0.41676044	0.019012199	0.44276816	-0.042419976	0.44659518	-1.464415
1.2269838	0.55116928	-0.58368067	-2.7962828	0.13567064	0.51284432	0.1302394	0.34823688	-0.37569637	0.52039644	0.3920477	0.62235306	0.34481871	0.82552674	1.8918144
-5.9537073	-1.1072639	-1.3670626	3.1757835	0.71710371	-0.082466521	-0.59770148	-0.1223128	0.37657539	0.68732963	-0.71685561	0.14950958	1.0819225	7.1350592	1.2721113
-3.1693454	-1.1851731	-0.91596395	2.1016183	-0.86461416	-0.23805036	-0.22848057	-0.16251651	0.24290316	-0.38855603	0.19602051	0.43722832	3.6519518	0.056821979	1.1031625
-0.55835186	1.3380294	0.46513345	0.3428482	1.6242675	-0.078513671	-0.750778	-0.31789237	-0.62324885	-0.058108136	-0.85669117	-1.0077597	-0.61774817	-0.20532494	-1.83525
-3.0942121	3.2278883	0.67101181	0.36966095	1.8765846	-0.058311141	-0.71194225	0.54116378	-0.13358832	-0.046405713	-0.86947168	-0.46188508	-0.69786353	-0.30016577	-0.20422268
-8.7001201	-1.7604414	-0.44346282	-0.5616409	-0.016793398	0.10385711	-0.63385372	0.20349805	1.145247	-0.27463605	0.099527038	0.016171424	0.36510327	0.06308724	-0.76044844
0.35996615	0.76229787	0.37521747	1.2025794	1.2837147	0.97060377	-2.0835052	-0.96142491	-0.70129082	0.043163925	-1.1535961	-2.5599531	0.26569335	0.021397576	-2.106615
3.2753199	0.48952581	0.043743424	-3.7108244	-0.22278475	0.47222416	0.27688279	0.39361804	-0.01340601	0.48838945	0.42709637	0.49808621	0.42998373	0.69108396	-2.3880307
2.7825542	-0.050461988	0.19586963	-3.4793233	0.069430352	0.32612412	-0.11920236	0.45144802	0.062809322	0.53362968	-0.060124367	0.52869152	-0.076182192	0.52911272	-0.078347906
-0.31777653	1.0940298	1.5597678	-1.7896127	1.2757253	0.32581466	-0.56646402	-0.1370201	-0.53769063	0.52771453	-1.164269	-0.38729286	0.4008452	0.5238879	-4.4308162
-0.50260141	0.47752351	1.3156897	-1.7645922	1.2069182	0.33226049	-0.5436911	-0.1428251	-0.53844497	0.352159	-1.9054755	-0.82463431	0.63002458	1.0527803	-0.87898882
-0.082285205	-0.85016901	-0.34451123	1.4454152	0.29474716	-0.741508	-5.611513	-0.23499307	0.11349895	0.12267274	-1.2256561	-1.0356091	-0.46954533	-0.31335421	-0.52688131
2.6603099	0.53882746	-0.30710234	-3.3658136	-0.041061307	0.4981614	0.16599901	0.47383166	0.23282902	0.47065508	-0.5161623	0.55088428	-0.25821231	0.49035977	-0.9334392
